,Tweet,HS,Abusive
5696,Gw ngebacanya bajingan coba',0,1
5700,"Spoiler running man 401, haha yg menang wkwk kacrut'",0,1
5704,USER USER WKWKWKWKWKKW GEBLEK IH KZL',0,1
5723,USER bener kan anjir :(',0,1
5731,Ternyata ada yang lebih culun daripada pasangan lovren mignolet... \xf0\x9f\x98\x82',0,1
5733,USER Gua emg lagi diving sarap',0,1
5743,RT USER: TAI DAH ADE ADE AJE YUTUBER PLOKIS NGERJAIN BOCAH2 AU AMAT',0,1
5765,Eh bodoh la porn acc JANGAN FOLLOW!!!!!!!!!',0,1
5771,"Eh kiapa so stalking2 Dilan milea ini, bajingan'",0,1
5779,USER kok gembel beneran cantik juga wkw\n\nyah baru mau dimintain makan',0,1
5784,apa bedanya ngentot dan ngewe ?? \xf0\x9f\x98\x9,0,1
5789,USER USER Bodo jangan gangguin kesayangan gw lu \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\xf0\x9f\x98\x92',0,1
5790,USER Jancuk jancuk',0,1
5808,USER USER USER USER USER USER twt gw masih udik kayaknya masih perlu dididik lebih keras lagi',0,1
5819,"USER Ia tidak memperdulikan ocehan laki-laki didepannya itu, kenapa hari ini ia bertemu laki laki ini? Padahal UI sangat luas dan dari sekian banyak mahasiswa, mengapa harus Alan?\n\n""Bodo amat gue gak denger, gue pake headset,"" ucapnya tidak perduli, lalu mengikuti langkah kaki +'",0,1
5829,RT USER: Stw bali...erma suka kontol.. URL,0,1
5837,Entot adek mas ah ah terus mas enjot memek adek',0,1
5838,seorang bajingan tidak pants untuk di prthankn',0,1
5842,Hanya syetannn lah yg tidak suka mendengar suara adzan dan tidak suka melihat orang berhijab .. apa mungkin ibu itu syetan atau keturunan iblis ?\nInnalillah .. #mirisnya',0,1
5846,Dia tahu mampus aku \xf0\x9f\x98\xad',0,1
5869,USER USER USER bejad',0,1
5870,Kontol sange lagi. Ngaceng lagi',0,1
5875,Trus doi ngajakin eue dong di dm. Tapi gw amatir anjir HAHAHA gangerti',0,1
5878,"RT USER: Joget dekat Raffi Ahmad, Ayu Ting Ting dibilang norak dan kampungan sama Nagita Slavina! Waduh, begini kronologinya: URL",0,1
5883,"Gua juga benci sama orang bloon. Gua ngasih informasinya jelas banget ada hari, tanggal, waktu, tempat terus nanya lagi 'dimana tik acaranya? Jam berapa? Hari apa?' bgst!!! Tolol\xf0\x9f\x98\xa4""",0,1
5901,USER Selera musikmu modern? \nPlaylist lebih banyak lagu terkini?\nTapi takut dibilang anak indie idiot sama netizen?\n\nNgapain insecure? \n\nMusik jadul emang sampah\n\nMending dibilang anak indie idiot\n\nDaripada jadi anak jadul tapi idiot',0,1
5912,RT USER: Part2. Bo\xe2\x80\x99ol Bottom bertato y msih sempit.. Kontol gw smpe kena taik Lagi \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc mantappppppppp URL,0,1
5920,USER Dia sbnernya punya 2 akun pir. Di akun satunya it cerita pendek tapi jelas dan brengsek. Kmren pas aku baca maaih ada 7 crita dan aku baca smuanya skaligus. Tpi skrng udah d unpub smua',0,1
5928,USER USER USER USER USER USER USER USER USER USER USER USER Njul nek gonku koyo ngono jenenge cocot borot njul',0,1
5938,"Entah kenapa gue jijik liat wakil rakyat di DPR, apalagi si fadil zonk. #efekbacaberita Mantan koruptor boleh nyaleg... gembel, ntar korupsi tiada akhir.'",0,1
5948,Kampret revisi hahaa URL,0,1
5953,USER Mukanya kek minta tolong anjir',0,1
5954,USER Kaga anjir',0,1
5955,USER Jangan bikin gua maho lagi ros :v rasanya pengen jadi chanyeol nih wkwkwk',0,1
5981,USER biarin aja ngapain ngeladenin banci',0,1
6004,"RT USER: USER USER Sarap, sakit jiwa, manja, ngga jelas, kangenan, cemburuan, ""gapapa kok"", koding, perhatian, my #1 fans, b\xe2\x80\xa6'",0,1
6010,budek anjir URL,0,1
6032,memek becek terus.',0,1
6043,USER Tiada hari tanpa ngomongin kunyuk\xf0\x9f\x91\x89\xf0\x9f\x91\x88 Udah punya kuota kan? Iya pasti udah punya',0,1
6055,"USER USER Itu cuma bacot doang,gue yakin tdk akan berani melakukan.'",0,1
6070,Modar dikasih cuping mulu sama Deandra.',0,1
6074,Brengsek nih hp di cas td sore gak mau penuh penuh juga batre nya',0,1
6078,"USER USER fantom itu baru tepat buat all role, meskipun dongo di dogfighting\n\nbut i will take phantom other than fishbed\n\nyang cuma punya 15 menit waktu bertempur'",0,1
6120,USER Pake kntl siapa. Punyamu dicopot dulu? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,1
6122,gabisa mandi sih sampe pagi ksl jablay',0,1
6123,"Jancuk moment itu ketika kamu buka ig terus gak sengaja liat story doi, lagi sama laki-laki lain,\nDan ditambah doi lebih cantik dari biasanya and kelihatan bahagia banget, huewwwww'",0,1
6133,Please ya gue basically tuh gangerti af dan ngga mungkin lah ya gue idiot kek apa ya kek kek kek URL,0,1
6140,USER yaelah namanya juga orang sakit mental yg otaknya udah pindah ke silit. wajar aja kalo denial.',0,1
6182,virus tingkat dewa pake antivirus ngga ketauan.. sarap abis',0,1
6184,"RT USER: Olahraga apa itu namanya yang ekstrim? Bungee Jumping. Apa Banci Jamping? Iya iya banci tumpakke trail, banci njamping\xe2\x80\xa6'",0,1
6211,Bgst acc abis ke lock tai',0,1
6222,USER Ngakak anjir',0,1
6223,"Di Twitter, cewek2 yg bisa di BO bnyak yg ga berkualitas, foto dan kenyataan jauh beda, harga mahal service jg ga bagus2 amat,,,\nIni gua bisa bilang karena udah pengalaman bo puluhan kali, puluhan perek, tanpa dpt hasil yg memuaskan.\n#menyesalboviatwitter'",0,1
6224,Selamat menuju eue yg halal bray! USER USER',0,1
6227,USER Kek monyet lis :v pulang woy pulang',0,1
6236,"USER USER USER Eh LGBT gak ush lo bilang"" gua ganteng,sory gua Normal dan suka Cwe beda sama lo yg doyan laki !'",0,1
6244,USER IBU HRD NYA EMANG BAYIIIIK!!!! Huh masa lupa si u dsr gembrot. \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 URL,0,1
6250,USER Kapal kita karam:((( monyet kasihan patah hati:((',0,1
6257,USER saya lengket seperti permen karet yg nempel di pantat guru',0,1
6264,- kampret kan kalo typo-nya di email kantor ketika gue ngerasa ngetik kata serpong ternyata pas udah ke kirim ga ada ( r ) nya \xf0\x9f\x98\x91',0,1
6269,RT USER: Engga salah lewat jalur hukum? untung tai manusia gak bisa ngomong coba kalau bisa ngomong mungkin tai yg nuntut kalian\xf0\x9f\x98\x81\nBa\xe2\x80\xa6',0,1
6273,"RT USER: mau kontol,kirimin dong'",0,1
6277,USER kek tai mencret anjir',0,1
6283,RT USER: Sumpah ... gw #ngaceng abis lihat video ini #ngentot sambil ngisep #kontol yg gagah gitu ... edan ! Lihat #bot nya sampe\xe2\x80\xa6',0,1
6285,USER USER Bbb for bukan bangsad biasa',0,1
6290,"Pngn ngatain akun2 yg bilang ""nyari yg seumuran, no om2"" itu, ""enakan sama om2, bego!""'",0,1
6301,RT USER: mau masak eh malah di ajak ngentot sialan URL,0,1
6307,RT USER: woy tai kok gaada yang mau join \n\ntag closed agency basic',0,1
6314,USER //; KAN BELUM ANJIR.',0,1
6318,"Tai adalah, saat gue biasa aja, dia baik banget &amp; ngejar-ngejar gue. Eh pas gue udah sayang + nyaman, dia malah jadi cuek &amp; pergi gitu aja.'",0,1
6320,Isi timeline danilla semua asw',0,1
6329,USER USER Ewe ewe berhadiah',0,1
6333,"Tapi gak ngaruh sih di wilayah sini , krn udah \xe2\x80\x98naik kelas\xe2\x80\x99 dari lama . Malah kacrut kemarin itu bener-bener merugikan konsumen :|'",0,1
6356,JIMIN GANTENG BANGET BANGKAI',0,1
6362,"RT USER: Dari ribuan sperma yang berebut menetas, menjadi kampret adalah sebuah kesalahan alam..'",0,1
6369,"Bila hg dah giveup pakai seluar panjang, haaaa kain batik jugak malam niii.. PANAS GILA WOI'",0,1
6377,Ejekan Monyet Kembali Mencemari Bola Sepak URL,0,1
6383,USER USER USER teus maunya? dikit dikit nete gitu?',0,1
6387,RT USER: #SANGE_AAAAAAAAAAH #memek gatel say pngen disruduk kontol ! Retweet sayang yg pngen #ngentot \xf0\x9f\x98\x98 kuy... URL,0,1
6388,"NGATAIN GUA MONYET, TP MT GUA DI RT + LOVE WKWKW URL",0,1
6400,"USER :"") kasian banget asw'",0,1
6406,"tae, ngechord d blkgnya capo wkk'",0,1
6407,Ccd kalo on disini masih 140 karakter.',0,1
6424,USER USER dikatain monyet',0,1
6430,"USER USER nih sompret nikah mulu, bijimana cara ngerayu nyah yaa?\xf0\x9f\x98\x85'",0,1
6441,USER Loh gak apa biar sarap nya nambah',0,1
6443,USER Bunga bangke termasuk ya?',0,1
6453,RT USER: lagi habis ngentot 3some di hutan. bareng Tentara temen kenalan hehehehehe baru pertama kali 3some sma TNI kekar gini...\xe2\x80\xa6',0,1
6466,Wes ngalahi nggo tank jebule fighter assasin edan rak waras \xf0\x9f\x98\xaa',0,1
6468,"USER ohh brarti lu kemaren lupa sarapan, mangkanya sarap \xf0\x9f\x98\x82'",0,1
6494,"USER Lagi ndek sorbejeh aku cak, macete edan edanan. Persebaya karo arema dino minggu. Timnas koyoke lak ngijolno tiket yo isih h-'",0,1
6499,USER Giladong cimohay wkwkwk najis juga//',0,1
6502,URL &lt;-download #bokep video mahasiswi pecah perawan oleh dosen gila #ngentot',0,1
6504,"Menjadi brengsek, adala bentuk pengecualian dari rasa yg terus tertindih, slmt buat yang mu yg hari ini sempro ~ semoga kaos boneknya bermanfaat \xe2\x98\xba'",0,1
6510,"USER HRS ada di tempat jauh saja para cebong sudah begitu kalutnya, apalagi kalo ada deket di sini....'",0,1
6511,dinda pertanyaannya apa? kalo sosial mah gua bloon',0,1
6514,USER Hadeh hadeh gembel dilarang masuk',0,1
6524,USER aku akun baru masa sisa checkout minggu ini udah habis. Anjir gimana dong mau belanja nih?',0,1
6527,USER Ngambang kaya tai jir',0,1
6528,Memek udah basah nih mas \xf0\x9f\x98\x89',0,1
6535,USER Tanya juragan silit USER',0,1
6551,USER Iyah ngewe ajh yuuk',0,1
6575,RT USER: ABG generasi micin udah hapal kalo gesekan kontol dimeki itu nikmat. URL,0,1
6579,USER ((( TITIT TITIT BERHAMBURAN KELUAR )))',0,1
6586,"USER edan jauh2 dari pbg ke pwt hanya untuk ngeles:'''""",0,1
6587,Ya kasian ni para cewe2 yg ga pernah nonton bokep jd ngeliat atlit buka baju aja langsung pada sange',0,1
6588,USER USER Ngentot apa enaknya crot di luar',0,1
6593,RT USER: Ruhut: Jangan2 Prabowo pernah stroke\nFadhli Zon: Jangan2 Ruhut gila..... :) #ILCPrabowoMenyerang',0,1
6599,"Kata cewek ""Semua Lelaki itu brengsek"" Nah guys kalo lo brengsek berbanggalah, Brarti lo laki'",0,1
6602,USER ADAIN MAKANYA SAYA KAN MAU NYANYI DISTRICT9 SAMA JABLAY JUGA',0,1
6613,"Ketika anda lihat setan jangan lah anda takut, siapa tau setan itu sedang mencari sodaranya, dan mungkin itu Anda \xcb\x98 \xe3\x83\xae\xcb\x98)/ *koplok* #ketik2'",0,1
6615,"USER Iya emg kaya gitu sih.kadang umur segitu udah pada ngerokok dan orang tuanya itu b aja. Terus ya, kalau ngomong kaya gitu kaya ngomong biasa aja. Gua kan juga sering ngomong 'anjing, kntl' gitu disini tp kalau lg marah gitu :(""",0,1
6620,model seksi sini ngentot di dm sama gua pref detail fr : Bule',0,1
6623,USER Setan.... Perusak diet',0,1
6625,USER Gausa diingetin dong kampret luh :(((',0,1
6650,bangkai wkwks ini tuh kayak abis putus trs terngiang2 dulu tuh yg mandiin kucing dia.. eeeeeee bae2',0,1
6651,"USER hahaha.... bikin yg nonton pada ikutan sarap, kyak dadan klo udah main2 gitar...'",0,1
6662,USER Ayas kunyuk.',0,1
6676,"Sinting sih, bukan cuma pesepakbola, tapi juga jualan bahan kimia! URL",0,1
6678,RT USER: Anjirr Di fuck sama Kontol Kuda.. URL,0,1
6696,"USER tangkap dan bunuh saja itu bajingan...prcma klo ngarep ama ""penegak hukum""'",0,1
6697,USER eeh bang perek baru keliatan\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
6699,Tak pasal keluar perkataan babi bila baca last tweet \xf0\x9f\x98\xad URL,0,1
6701,USER jancuk',0,1
6709,USER USER USER USER USER USER Anjir mikirnya ngocok ya :(',0,1
6723,"USER Gw ni aslinya geblek kalo suruh kasih saran sama kritik, asli dh \xf0\x9f\x98\xad\n\nSo far baguss, cukup bikin penasaran. Tapi gw ngerasa kayak cepet banget gitu, mungkin u kudu sedikit nambah narasi kali ya'",0,1
6733,Ups.... udh 2 x ngentod tp kontol q ini kk msih ngaceng lgi y....',0,1
6734,Abis kerja pkl 11 sampai sekarang tk blk rmh nasib bujang kalau dah kawin mampus bini aku sangsi kata aku tido rmh bini no 2 haha',0,1
6735,RT USER: Aku benci dengan rasa cemburu. Dia seringkali secara bajingan mengoyak-ngoyak isi hati yang tadinya sedang baik-baik s\xe2\x80\xa6',0,1
6736,USER biar edan lil \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
6742,Solo - Sby.... 10 jam??? Katrok bin udik soalnya lbh parah dari 25 Thn yll....',0,1
6749,RT USER: Ngewe di pantai kayaknya enak bro \xf0\x9f\x98\x82 USER USER USER USER #gayvid #gaylokal #ngentot\xe2\x80\xa6',0,1
6751,anjir ini mati listrik sepulau namanya euy',0,1
6755,USER USER brisik ini jablay nya jos',0,1
6767,"RT USER: bocah SMP jaman now,, colmek sampe becek \n\n#bahancoli #memek #colmek #colokmemek #jembut #memekbecek URL",0,1
6768,edan yang retweet 800 D:',0,1
6775,USER lu kata titit-tititnya lagi tamasya.. tae ah \xf0\x9f\x98\x82',0,1
6776,"USER USER USER Mantap!!!!kemajuan yg luar binasa,,,\nSalam cebong mania'",0,1
6792,USER Bangad kebaca bangsad',0,1
6810,Kangen smasa. Bajingan :(',0,1
6830,"USER Gw kan un milih sosiologi ya fi, tp masa di sekolah pemantapannya semua matapelajaran ips harus diikutin. Kan rada bangke :('",0,1
6831,"masuk atm ngelihat ada kondom jatuh entah milik siapa, mungkin si empunya buru2 udah ngempet eue tapi lupa gak bawa uang ehe ~\n#RealBO #RealAVA'",0,1
6837,LAPTOP AKU DIJANGKITI VIRUS SEKALI LAGI BABI APAKAH YANG SEDANG BERLAKU INI?!!?!?!??!!!',0,1
6847,USER USER Aku gr baru tau kemarin si banci eta trh wkwkwk',0,1
6850,USER USER Edan. Gelem tak pisuhi?',0,1
6852,RT USER: Ketika memek becek aku harus apa???',0,1
6858,"USER Sama kayak papaku\xf0\x9f\x98\x82\n\n'apa manggil2? mau nete?'""",0,1
6869,USER GUE HARUS BILANG APA ANJIR. Bagus kok.',0,1
6873,USER ya kalo gak punya uang mau nabung apa anjir? nabung daun?:(',0,1
6896,USER GILA MENTANG MENTANG DAH BUKAN ANAK SMA',0,1
6912,RT USER: Paling suka ngentot sampai mentok gini URL,0,1
6917,USER Enak buat ngentot say',0,1
6919,USER Cuma sejam anjir wk',0,1
6920,USER IYA KNTL MANIS :)',0,1
6924,Ketiduran 10 menit dan punya dorongan tidak wajar untuk cover lagu. Sinting',0,1
6932,RT USER: LINK BARU ! Yang ini nih baru Asli Bapak Indo yang nonton bakal ngaceng terus apalgi kalo download full video dari awal\xe2\x80\xa6',0,1
6944,"memek aku udah basah nih bang ,sini punya abang masukin aja ,udah gak tahan ah ah ah'",0,1
6959,"USER Ada yg bodor kt aku mah, pas setan2 baju item nya pd muncul deketin rumah..napa sih pada pake payung \xf0\x9f\x98\x85 setan kok takut ma gerimis'",0,1
6963,USER Skrng lagi mahal haha mmg harg yahudi',0,1
6997,masuk zar biar jadi rps\n\nrp sinting\n\natau rpl\n\nrp lambe URL,0,1
7004,USER Cuma teman TTMan kok\n\nTeman Tapi Titit Masuk \xf0\x9f\x98\xad',0,1
7011,"Sa tanya psl kerja, kau tanya lg lain2 dari kerja.. Aduh sa umban kau guna babi'",0,1
7012,"RT USER: Pengen juga lagi ngentot diciumin gini, dimanjain gini ahhh idaman bgt topnya URL",0,1
7015,"USER USER USER USER USER USER USER USER Yaaah:(( jangan mau deh naik titit sen, mual:('",0,1
7016,Sebenarnya perempuan juga bisa lebih brengsek dari laki-laki ketika mata hatinya tertutup.',0,1
7018,USER USER buat lo anjy\n\nmasa gw sama bencong',0,1
7020,USER Hujan di udik disini mendung\nAnak siapa pakai kerudung \nMata melirik bacot anda',0,1
7028,USER USER USER USER Nah loh Zul \xf0\x9f\x98\x82\xf0\x9f\x98\x81 mosok selembar softex dibilang lebih berharga dari congor lu Zul \xf0\x9f\x98\x9c USER',0,1
7036,USER Iya anjir gue kira itu ceweknya bakal nonjok',0,1
7039,RT USER: Oia gays ... semalem admin #ML ini video #crot nya ... tebak kontol admin yg mana ? #ngentot #lokal #gay #gaycirebon #pej\xe2\x80\xa6',0,1
7040,"bodo perangai tak matang langsung, ingatkan dah besar ni perangai berubah dah'",0,1
7046,"RT USER: Butuh cowo kontol gede yg bs angetin dimusim ujan, horny ahh hawanya bikin pngen ngentot terus ya say\xf0\x9f\x98\x98! Retweet yg nger\xe2\x80\xa6'",0,1
7055,USER USER USER USER USER USER Bloon ah ngakak gue.',0,1
7057,USER USER USER Makanya banyak bergaul ya bro bukan digauli ya..wkwkwkw...7 tahun dikhianati coy...#sakitnyaditelor#...mau kencing onta mau tai babi suka suka kau bro..yg penting gak iq200 sekolam la bro...huahuahua...',0,1
7067,"Tahey romi menuhin tab mensyen gw USER \n\nI can\'t contain that many ""monyet showeran"" at once \xf0\x9f\x98\xad\xf0\x9f\x98\x82'",0,1
7068,"USER Gua jadi takut teh temenan sama lu, maennya ama setan wqwq'",0,1
7069,Anjir abis bersin malah budeh ampe skrg:(',0,1
7070,USER Aku suka memek kok..',0,1
7072,"Cewek2 bilang: semua cowok itu brengsek. tapi mereka salah. gue bukan tipe cowok brengsek, tapi gue COWOK BAJINGAN. :p'",0,1
7073,"oke jadi barusan banget di malam jumat ini, aku lagi workout kecil kecilan dikamar sebelum tidur kan, nah pas lagi ngangkat ngangkat kaki tibatiba aku denger suara samar samar kaya ketawa gitu doooong, mampus ga tuh :(((('",0,1
7084,USER Ngentod aja lebih seru.',0,1
7103,USER Astagaaa.. Sewa pecun skalian ga pak?',0,1
7108,USER Anjir. Dosa gua masih banyak tai wkwk',0,1
7116,"RT USER: Niatnya pengen tidur tapi adek malah asik mainin kontol gede koko, kalo dimaini jadi ngaceng kan, keenakan kontol koko dek,\xe2\x80\xa6'",0,1
7118,"USER USER X penah x jijik, babi tam'",0,1
7122,USER WKWKWKWKWKWKWKWK NGAKAK ANJIR BURIK',0,1
7131,RT USER: Yang beginian Kecoak dan Belatung pasti gak paham. Yang mereka tahu hanya bagaimana mengambil kebijakan seenak jidatnya sendiri\xe2\x80\xa6',0,1
7132,Bangsad salah. Gilak.',0,1
7140,"USER USER USER wanda di mcu di nerf abis, sebel w, ya semuanya kena nerf sih, tapi wanda culun banget setingkat harry potret doi'",0,1
7147,RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 1)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6',0,1
7148,USER Astaghfirullah kubacanya kmbng kntl. \xf0\x9f\x98\xae',0,1
7152,masih adakah anak rp yang dongo:)?',0,1
7156,USER Jadi kalau masih mo mt gak kena dare bajingan:3',0,1
7164,RT USER: Retweet sayang... Yang mau belajar ngentot sampe pasangan kalian terkencing kencing.',0,1
7183,USER tp pelajaran efek jera jg penting biar otak &amp; mulutnya gk ikut2 dgn org2 bloon ngaku pinter.',0,1
7186,RT USER: Anjir sange ngewe sama cwo straight manly kontol gede minat boking whatsapp 085894931926 jksel only URL,0,1
7219,RT USER: Wa:+6281294490616\nIg:fanyaclarisha \nGak sabar pengen di entot sama kontol bule perkasa ini.\nEnak bgt di entot sama konto\xe2\x80\xa6',0,1
7221,RT USER: Abang kuli fav.. penasaran liat kontol dia USER USER USER USER URL USER\xe2\x80\xa6',0,1
7250,USER APA HUHUNGANNYA BEGO SM LESBI ANJIR',0,1
7269,USER Ada anjir. Idup dimana lu',0,1
7280,USER USER Bala bantuan cebong dateng..\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
7291,Orang gila URL,0,1
7299,USER bisa aja gembel nya lu jae \xf0\x9f\x98\x8c',0,1
7323,USER Lu nga serem teh maennya sama setan wqwq',0,1
7329,USER kirain orang-orang kayak gini cuma karangan fiksi anjir',0,1
7340,"RT USER: Babang dgn kontol tebel, jembut rimbun, colinya bikin ngiler \xf0\x9f\x98\xb0 USER USER USER USER\xe2\x80\xa6'",0,1
7342,(((ikeafurniture stan))))\n\nngakak bgt tae',0,1
7360,USER Jangan marah marah dong nete',0,1
7365,USER ga sarap des tpi dah gemblung nih',0,1
7367,Sesama smstan tapi malu2in hhhh bangke kesel w',0,1
7374,RT USER: Rabbi Israel Sebut Orang Berkulit Hitam Sebagai \xe2\x80\x9cMonyet\xe2\x80\x9d Picu Kecaman Keras URL,0,1
7377,USER Apa lagi memek yg ga ada bulunya lebih mantap di jilatnya',0,1
7381,USER Belum anjir',0,1
7382,"\xf0\x9f\x91\xa9: *memandangi freezer yang kosong*\n\xf0\x9f\x91\xa7: *sambil lewat*\nPapa kamu along with your gantengs ate all the ice-cream last night.\n\xf0\x9f\x91\xa9: Oh dear Lord \xf0\x9f\x99\x88\xf0\x9f\x99\x88\n*mbatin* .. ampun pak Steven entah kenapa sekarang bahasa ne anak-anak tambah kacrut pun\n\n(! ^ , ^ )'",0,1
7392,Dih maho anjir geli gue',0,1
7397,RT USER: grepe coli temen smp pas tidur eh malah crot #kontolsmp #kontolsma #titit #grepe #tititsmp #tititsma #chiforchi #sange\xe2\x80\xa6',0,1
7414,USER Ahahahaha alah bodo. Takot iv ekgy ye suh mu nyanyi kagu klok je odo',0,1
7436,"Nyesel nya lebih"" \nkayak makan tai\'\nKlu tw gini mending gk usa'",0,1
7444,USER USER Mudah2an ada anak atau keluarga dekatmu yg jadi pecun dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat2 spt Alexis harus di tutup.',0,1
7445,USER Emang saya setan? Kok bikin penasaran? Hahaha',0,1
7449,RT USER: #SANGE_AAAAAAAAAAH #memek gatel say pngen disruduk kontol ! Retweet sayang yg pngen #ngentot \xf0\x9f\x98\x98 kuy... URL,0,1
7459,"USER \xf0\x9f\xa6\x89: mas, sehat?\n\xf0\x9f\xa6\x8d: &amp;\xe2\x82\xac\xc3\xb7$\xc3\x97+, emang e aku edan?!!'",0,1
7474,USER sering. kepedean bgt emang gue ya najis.',0,1
7475,USER Ya ampun gue bersyukur banget punya onta perhatian banget.\n\nUdah kan?',0,1
7486,USER USER Silit cok',0,1
7500,USER HEH MONYET. GUA KIRAA BUKAN. GUA B UB LU KAMPRET WKWKWKWKK',0,1
7505,USER DEMINA???? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ih anjir sekarang malah jadi model brandnya ajsjsjsjaja',0,1
7507,"USER kamu ga budek ko, cuma tuli\n\nnga'",0,1
7512,USER Makanya kalo laper mending jual diri aja jangan jual otak. Goblog kan jadinya.',0,1
7514,ada perek yang imagine nya liar? Yg longrep gak cuma desah doang. Mau gue mainin memeknya. Langsung follback ya',0,1
7519,"Udah setan, terkutuk pula. Sedih banget jadi gue'",0,1
7525,Biasanya yang paling brengsek itu yang paling di sayang.',0,1
7552,RT USER: memek rapet #memek #ngewe #ngentot #sange #bahancoli URL,0,1
7557,"Hidup ya gitu, biasanya kita dipertemukan dengan manusia yang brengsek dulu biar bisa ngehargain orang yang lebih baik nantinya.'",0,1
7561,USER Bolot wkwkwk tipo',0,1
7563,USER gak brengsek. cuma brisik. dan genit...(eh gatau deh) LOL.',0,1
7564,USER ngentot yuk',0,1
7577,"USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat otak berhenti bekerja saat mulut bicara atau jari menekan keyboard komputer.'",0,1
7582,USER Yg kunyuk kunyuk ini yg heboh prof ditambah penumpang gelap dan pasukan nasi campur',0,1
7591,"6922.\nWedeeeh ini mah udah ky brother from another meki . HAHAHAHAHAH ngocol anjing ni anak g paham lg gua . Tiap"" chatan ketawa mulu gua dibuatnya ampe sakit perut . Baik banget, open minded, friendly, kocak, sampah, idiot, demen ngentot. Yg ada dipikirannya itu memek,memek mulu'",0,1
7627,USER Jancuk',0,1
7645,USER USER Najis gua liatnya',0,1
7649,Xl jancuk',0,1
7663,"wah, baru tau si cantik itu pengagum tengkuzul, kacrut dah :))'",0,1
7678,noona aku pulang /teriak/ noona dimana?/ngintip kamarnya;kaget liat noona lagi gesekin memek ke bantal/ mmh',0,1
7685,"USER Samain aja, jual ke banci gih siapa tau laku'",0,1
7690,"Pada nanya \xe2\x80\x9cAza kok benci bgt sm film TTM\xe2\x80\x9d. Jawabannya \xe2\x80\x9cpemainnya Adipati\xe2\x80\x9d simple kan? Adipati itu GANTENG sih cuma dia itu aktor yg tdk beretika. Childish, dan kampungan. Terlalu byk drama di hidupnya. Dan his picture always in my explore. I dunno why\xf0\x9f\x98\x9e'",0,1
7691,USER USER Memang KAMPUNGAN dan NORAK baru tau ?',0,1
7694,Gue suka kalo bangtan kampang kumat ayo lagi ayo lagiii USER',0,1
7699,SAYA GAK GILA. Sinting URL,0,1
7700,Kenali aku lebih dalam. Maka kamu akan mengerti bahwa seorang bajingan sepertiku masih punya hati dan perasaan!',0,1
7708,RT USER: Ditunggangi kontol jumbo sampe bool ketarik. Nikmatnya ngentot URL,0,1
7717,Prabowo makin panik. \nPrabowo makin membabi buta. \nSerang siapa saja. \nElite politik dikatakan goblog dan bermental maling.\nKritik tdk ada konsep. Kritik tdk terarah.',0,1
7720,USER Oh iya... bener juga\n\nBaru mau aku katain burik /nggak',0,1
7722,"Di like dulu, ngentod nya belakangan \xf0\x9f\x91\x8c\xf0\x9f\x8f\xb",0,1
7741,"USER Terima kasih atas informasinya...agar saya lebih jelas, mohon mas Jean Ivan berkenan kirimkan akun banci dimaksud ke DM saya.. maklum, saya gadget-er gagap... terima kasih...'",0,1
7743,"cinta itu buta, buta itu gelap, gelap itu hitam, hitam itu monyet, monyet itu yang baca tweet ini.'",0,1
7745,"Udik sambil takjub gituuu...\n\nGileeee, canggih ye mobil sekarang, berasa naek 'kit reder` (Knight Rider starring David Haselhoff) , bisa ngegas dan ngerem sendiri...""",0,1
7749,USER USER Hah lu maho? Sudah ku duga..',0,1
7771,"USER JUNROS QQQQ\nDewa bgt anjir editnya anti noob noob kleb :')""",0,1
7775,"USER Temen gue ada yg errr gue ga tau dia psiko apa engga tpi dia pernah ada laba"" lewat teros diinjek teros di makan\n\nEh sarap sih itu namanya'",0,1
7776,RT USER: #TemanMakanTeman Ketika dia udah janji bakalan ngasi nyontek untuk ujian tp pas giliran ujian dia malah pura2 budek USER\xe2\x80\xa6',0,1
7791,"RT USER: #2beer sebenernya bosen tubir rp, tapi liat mereka goblok jadi seru'",0,1
7794,Brengsek. 2 jam setengah yang memuaskan. Taik lah keren bet ni film :)) URL,0,1
7796,USER Najis not wkwk',0,1
7811,USER USER USER USER USER USER USER USER Kek punya titit aj lu',0,1
7819,"Wkwkwk emaka nggo banci kurang kurangi ena sell . Mbue kam man ikan , sia2 kam anak perikanen pe sel URL",0,1
7833,USER Tebal banget bentuk memek ya tante',0,1
