,Tweet,HS,Abusive
7797,USER USER pasti bisa mencalon kan..karena rejim ini doyan nabrak aturan hukum...',1,0
7798,Gue berharab banget kemarin dia mati dan Yang lain berharap Setya Novanto Mati pas sakit kemarinn siapa lagi? setyanovanto USER,1,0
7799,RT USER: USER prabowo tuh.. Anaknya pembrontak..,1,0
7801,"apa itu komunis ? secara sederhana = memaksakan kehendak , byk aturan.. contoh : memaksa pake e-money komunis bgt ! Rezim komunis",1,0
7812,Prabowo dalang kerusuhan Mei 98 mustahil jadi presiden. Paparannya lengkap..! URL,1,0
7815,RT USER USER Pak prabowo kalo bisa jg maju jd motor pendorong aja .,1,0
7820,USER USER Dia nyinyir biar di ajak gabung ama Presiden kale',1,0
7826,Hm menyampah pula tengok live FB Paan Khair***din tu. Tak habis2 pusing pasal manifesto PH takde pentingkan agama. Golongan DAP tu ? Cina Kristian hey memang la dah namanya DAP bukan PAS. Eh geram pula aku. Lepas tu dok kata motif terbesar nak jadikan Sel,1,0
7827,USER USER Bubarkan acara PKI!!!!,1,0
7828,Ahok itu dah sah sbg sang napi penista agama. Gk usah diungkit2 lg kisahnya sbg pembenaran,1,0
7835,RT USER Terimakasih wahai saudaraku Umat muslim semua jgn lelah berjuang dan jgn hiraukan munafik dan buzzer penebar fitnah.,1,0
7836,USER USER Ormas penghancur NKRI wajib di bubarkan. !! Ingat PKI ??,1,0
7840,USER Yg penting jgn org cina. di Indonesia.,1,0
7856,"Siyaaaaap Ndan RT""USER: Tolong jgn kait-kaitkan kasus ijp dgn anies sandi apapun yg boleh dikait-kaitkan cuma yg berhbgan dgn ahok/jokowi aja.",1,0
7857,jangan sampe banyak yg mangkrak kaya pak SBY! URL,1,0
7860,USER Lebih baik jokowi yg mundur..!!,1,0
7862,RT USER Satu lgi buat 7 skolah yg di bakar ma kader ny prabowo hrus tanggung jawab,1,0
7870,"USER Yang anda sebutkan itu jaman kapan Mas?! saat penjajahan!! sekarang kita sudah Merdeka, kalau tidak kerjasama dengan asing kita mau jadi apa? Korea Utara? anda Twitteran saja pakai produk asing..jangan tanggung kalau anti asing..!'",1,0
7874,RT USER BPK jangan diam sj kok di menggebuk di dpr,1,0
7880,"Hutang nya aja di bangga in, bukti rezim ini sudah gagal.. #2019GantiPresiden'",1,0
7885,ini namanya memancing konflik horizontal kalo polisi membiarkan / bagian dari itu sudah waktunya lengserkan Jokowi sebelum indonesia hancur,1,0
7894,TumbangkanJokowiRadikal LENGSERKAN JOKOWI,1,0
7896,"SAH!!! Survei Terbaru: Mayoritas Warga Tak Ingin Jokowi Jadi Presiden Lagi Padahal sudah bagi2 duit di jalanan, bagi2 sembako, naik choper :D; ; Tapi tetep #2019GantiPresiden",1,0
7898,Export aja dul buat sebarkan ahok ke hongkong sapa tau ahok jd gubernur hongkong haha URL,1,0
7900,Ekonomi Merosot Utang Bengkak BUMN Mau Dijual. Pak Jokowi Mundur SajaUSER - Chirpstory URL lewatUSER,1,0
7908,hati-hati pake foto aung suu kyin dan pejabat Indonesia nanti dilaporin lagi ke polisi partaiparno URL,1,0
7916,PKI hrus d adakan lge krna prabowo nyapres yg ga pilih prabowo d bilang PKI .. Trus klo gue pilih pa Jokowi lu blg apa ? Emx gue pikirin !,1,0
7919,USER Kalau penambang asing yang merampok SDA Indonesia seperti Freeport legal yah,1,0
7920,RT USER: Membantu Rohingya kata Prabowo cuma pencitraan klau cuma ngomong thok kayak Prabowo disebut apa ya?,1,0
7921,"Ini kenapa gerombolan pembela PKI keluar semua, ternyta mereka satu kolam dengan para pendukung penista. Hadeh",1,0
7931,CINA AHOKER skrg BERANI & AKAN BAYAR PRIBUMI + APARAT-APARAT KORUP u/ legalkan aktifitas mereka CINA = bangsa BUKAN suku di INDONESIA usir cina,1,0
7942,"Komplit sudah! Tidak hanya kebanjiran TKA (Tenaga Kerja Asing), malahan :; Jokowi Restui WNA Duduki Jabatan Direksi BUMN. ; Benar-benar parah negeriku ini! Tidak ada pilihan lain selain ; #2019GantiPresiden; #2019GantiPresiden;",1,0
7947,"cina, angkat kaki lu dari istana !",1,0
7962,RT USER: USER Sejak pak Ahok tdk jd gubernur lagi preman di tn abang tambah banyak lagi !!!,1,0
7967,RT USER Yg mau bntu Muslim Rohingya jgn bilang siapa-siapa ntr dibilang pencitraan.apalagi USER tau USER USER USER,1,0
7971,USER USER USER USER USER USER USER Merawat kebangsaan dg masker CAP SARA alas anies sandi.,1,0
7976,USER Betull saya dagang aneh tapi nyata pada masa seharus nya harga 30rb per 1kg itu biasa nya bulan nasional idul fitri lebaran dll lah ini di luar hari trsbt malah 30rb aneh nya beras yang murah ;) rezim aneh',1,0
7980,"USER USER Kan banyak TKA Cino yg masuk ke Indonesia , Mungkin termasuk bapaknya atau Omnya yg datang , Skrg kan harus dicurigai Cino2 yg Ahoker itu.'",1,0
7982,Ini kebobrokan birokrasi saat Anies Sandi menjabat nanti: URL via USER,1,0
7983,USER USER Maklum Partai Komunis Sejahtera.',1,0
7985,meski banyak tudingan dugaan korupsi tapi SBY tdk pernah dorong kejaksaan usut. Apalagi himbau KPK usut dugaan korupsi Jkwi disolo raya,1,0
7987,Pak jokowi itu seperti bung karno yang dengan cara apapun harus di lengserkan karna gak sepaham....,1,0
7989,USER Lebih bagus kalau DPR yang di bubarkan,1,0
7998,Btw si ratu tiru afi hinayah yang udah diundang jokowi ke istana posting tiru lagi yes. Ntar mengancam mau bunuh diri. Ya Alloh.,1,0
8000,RT USER: USER USER Setuju bgt coba klo Ahok msh jd Gubernur DKI. Tamat nih RS...,1,0
8005,RT USER USER USER Ijazah mu apa sih yg pling tinggi cek dan bedakan antara permesta dgn semesta,1,0
8008,RT USER: Satu lagi tim sukses Jokowi dapat jatah. Pertamina bakal makin rugi... URL,1,0
8011,RT USER: USER Klu rezim sdh berganti saja pulang. anti islam gak bisa dipercaya.,1,0
8013,Dulu kelas menengah pilih jokowi dan lawan prabowo karena kasus HAM sekarang kok.... Hancur gini ya Indonesia,1,0
8017,kata USER rezim ini anti islam.. bolehkah kita berpendapat fadli zon anti NKRI krn mencoba membenturkan umat islam dgn negara &amp; aparat?,1,0
8021,USER USER Memang benar!!! Kami ingin ganti!! Mudah2n ekonomi makin membaik gk sesulit sekarang!!!,1,0
8022,"Lengserkan aja, kalo perlu digebuk sekalian jika terbukti mendukung radikalisme",1,0
8032,"USER USER USER USER USER USER USER USER Ehh...kita positif dulu gaes, dia mau tekankan bahwa kaum 212 itu sia-sia...bela agama yg kitab sucinya fiksi juga...kalau Fiksi tapi isinya suatu norma kehid",1,0
8035,RT USER pendukung Ahok pada ditangkap semua.. Dijaman jokowi pula lagi...,1,0
8043,RT USER USER Bisa saya katakan MUSTAHIL polisi berani menangkap dr kubu sono! MUSTAHIL BIN MUSTAHAL KaPolri Politic_ID,1,0
8048,"Dari 26, 48, 65, dan 98; Komunis baru berhasil berkuasa penuh di rezim USER ini.",1,0
8049,RT USER Ternyata indonesia sdah jd anggota negara persemakmuran Cina. Iya yg makmur cinanya,1,0
8050,"Bismillahirrohmannirohhim...; ; Dg niat ridho &amp; ikhlas,saya berjanji jika JOKOWI kalah di pilpres 2019 saya akan Sujud syukur di Tengah2 Alun-alun Majalengka &amp; mengibarkan Bendera merah putih di Panyaweyan.; ; Smoga umur sy panjang utk menunaikan j",1,0
8052,17. Tanah rakyat untuk pengembang. Itulah modus korupsi terbesar Ahok selama jadi Gubernur Jakarta. Asumsikan Rp5 juta/m2 = Rp 85 triliun !!,1,0
8053,Nama: Indra J Piliang Status: Terperiksa Kasus: Penggunaan Narkotika (diduga) Mendukung Anies-Sandi,1,0
8060,USER rezim ini keren setelah ORBA yg bikin kontrak dan bikin sengsara rakyat tidak ada satupun Presiden yg bisa bikin Freeport beri saham gede \n\nhanya Jokowi yg bisa \nkalau ada yg nyinyir itu berarti antek asing \n\n#IndonesiaKuasaiFreeport \n#Joko,1,0
8076,Median: Mayoritas Rakyat Tak Ingin Jokowi Jadi Presiden Lagi; #2019GantiPresiden,1,0
8088,"RT USER ""Prabowo Subianto tetaplah Prabowo Subianto yang merupakan anak biologis Soemitro Djojohadikoesoemo"" pengkhianat bangsa URL",1,0
8091,"barang siapa takut pada Allah & bertakwa padaNya, mereka yg dapat kemenangan (24:52) SALAH, takutlah pada Densus 88",1,0
8096,"sesuai TAP MPRS harus di pecat.. kalo Jokowi diam.. maka Jokowi lah pelanggar TAP MPRS ! layak di lengserkan ! kalo MPR , takut.. 98 ULANG",1,0
8120,KPK sebagai lembaga negara yang memberantas korupsi tidak bisa dilemahkan apalagi yang melemahkan adalah DPR. URL,1,0
8128,RT USER: USER USER USER Ganyang PDI P karna PDI P adalah perubahan nama PKI,1,0
8136,RT USER tapi kok ya ada orang-orang Islam yg mau tunduk diketiak rezim yg anti Islam ini cc USER,1,0
8154,Mau jadi apa jabar kalo wagubnya aja ga konsisten USER USER USER MeikartaGate,1,0
8155,2019 Ganti Presiden\nYg suka umbar janji lengserkan',1,0
8157,19.Endingnya adlh KHILAFAH yg ditempuh dgn bikin partai. Penerus DI/TII ini sama bahayanya dgn ideologi komunis USER USER,1,0
8167,tahun lalu USER dilaporkan pospera yg mengaku sbg pendukung USER. sekarang USER dilaporkan repdem organisasi sayap PDIP.,1,0
8169,Lelah Hayati. Yang di luar gedung teriak Jokowi bela komunis. Antek orla. Yang dalam gedung ngetwit Jokowi represif medioker HAM kayak orba,1,0
8172,Asma dewi tercyduk. Alumni 212 sekaligus pendukung anies sandi dan juga loyalis prabowo,1,0
8177,fakta di pemilihan kepala daerah dki IJP USER dukung Anises -Sandi ! 2014 blm Narkoba iya ! stlh jd pecandu 1 thn br dukung Anies Sandi !!!,1,0
8192,Gerakan komunis yang sedang berlangsung di persembunyiannya apakabar kah ? #AntiJIL #AntiSyiah #AntiKomunis :) #KembalikanMediaIslam',1,0
8193,RT USER USER iya pak gapunya tpi akun hutang negara kita sjak loe yg mimpin udh ngalah2in gunung sahari,1,0
8206,"USER Telusuri cepat pertemuan Hatta Ali dengan Setya Novanto, ini kasus luar biasa. Pecat saja hakim Cepi, jelas bermain mata.",1,0
8210,Indonesia mundur jauh krn Jokowi n kroni2nya tdk mampu kelolah issue URL,1,0
8219,USER USER Karena skrg saatnya etnis asli singapura menguasai yakni MELAYU.. Cina itu cuma pendatang.. Penjajah.. Perebut :),1,0
8223,"OpRohingya orang Kristen mmbunuh kita di Afghanistan orang Yahudi mmbunuh kita di Palestina tp""Muslim"" yg Teroris?",1,0
8227,"USER Pak USER sbgai pribadi Anda boleh tak peduli ditipu Islam, sbgai Menteri penipuan ini hrs DIBUKA",1,0
8234,"RT USER USER dulu ngaku ga punya twitter dulu ngaku ga akan gusur sekarang semuanya digusur, rakyat menderita",1,0
8237,MEMANAS! Tak Terima Disebut Korban Jonru Ginting Netizen Protes: Kami Korban Jokowi,1,0
8243,jika negara tunduk kepada FPI kita lengserkan lagi semua pejabat yang terlibat,1,0
8258,USER USER Gimana Viktor yg beragama kristen dan ngancam mau bunuh orang Islam itu?!,1,0
8261,RT USER USER oh..berarti USER sebaiknya mundur saja.. kan boneka itu.,1,0
8280,Masalah dunia dan masalah nafsu ya kang USER . Kata2 kok bersayap kayak burung hantu. URL,1,0
8286,USER Basi Isunya jangan2 USER ini yg PKI',1,0
8288,RT USER: USER USER USER Demi uang muanas menunjukan kemunafikanya..,1,0
8293,USER USER USER USER USER USER USER USER Ngaku indonesia pqdahal cina,1,0
8296,Wah dimana ini ? Setuju kalo gitu perlu di usir cina dari negri ini,1,0
8302,Cerdas SBY. UU Pemilu sdh disahkan. Artinya dari skrg bakal calon presiden/calon wakil presiden sdh bisa curi start kampanye. Hnya AHY manfaatkan USER,1,0
8308,Ajak desak pemerintah keluarkan aturan Islam Dilarang di Indonesia USER dapat salam pak dari USER,1,0
8309,Trio Provokator: Wiwo Amun Raiso &amp; Sotipu URL USER USER USER USER USER,1,0
8311,RT USER iyah harus Prabowo Ruhut dan Jokowi mana mungkin mau korbannya kan Umat Islam,1,0
8320,kini Cina sedang berusaha menguasai politik dan hukum di Indonesia.,1,0
8330,RT USER...kapan USER Kita lengserkan? DukungSidangIstimewaMPR,1,0
8346,Ratusan Massa Ormas Islam Geruduk LBH Jakarta: Ganyang PKI! URL URL,1,0
8347,10 tahun masa keemasan berbicara di jaman Pak SBY..... 3 tahun masa kegelapan di era jokowi ... URL,1,0
8363,usir budha myamar dari bumi indonesiaa URL,1,0
8376,politisasi kasus itu ada di mana saja di belahan dunia. USER USER USER USER,1,0
8385,USER USER Hahahaha...timnasnya aja gk loloas sok2an ngledekin timnas laenn..malu woey malu..diem2 bae sono di bawah jamban',1,0
8393,Memang bukan Partai yg dibangkitkan tp faham Komunis yg ingin bangkitkan dan ditanamkan oleh rezim ini pak...,1,0
8395,USER USER USER USER USER Hadeh USER jujur sama diri sendiri walau bisa bohongi,1,0
8396,tobat yuk sebelum terlambat. biar gerombolan JIL aja yg kita doakan konsisten bela kekafiran hingga akhir hayat URL,1,0
8398,Fahri Hamzah bela Prabowo masalah pertolongan pemerintah Jokowi ke Rohingya. Bubarkan pki bubarkan pki,1,0
8400,2) BHINEKA MENURUT ISLAM ITU ARTINYA MEMPERLAKUKAN KAFIR SEBAGAI DHIMMI YANG HAKNYA DIINJAK-INJAK,1,0
8404,RT USER Yang membuat kami rugi bukan jonru mas tapi jokowi emang utang hampir 4000T buat rakyat..? Garam naik 400% situ ga tau..,1,0
8405,SELAMA REZIM JOKOWI TIDAK LENGSER MAKA KEADILAN HANYA UNTUK PENGUASA SAJA. JALAN SATU SATUNYA LENGSERKAN JOKOWI.,1,0
8412,USER Baiknya yg mundur adalah USER krn gk becus mengurus negeri,1,0
8417,PSI mesra dengan DIKTATOR JOKOWI yg tak peduli kejahatan yg menimpa Munir,1,0
8421,USER Lahhh coba gubernur kafir pasti pada teriak nihh demo hahaha.',1,0
8425,RT USER USER Bubarkan aja DPR nya pasti Stop Korupsinya,1,0
8449,Nama: Buni Yani Status: Terdakwa Kasus: Pelanggaran UU ITE (diduga) Mendukung Anies-Sandi,1,0
8456,"USER USER USER USER Ada kok berita nya pak geogle aja,,, oh ya kan ada peraturan pemerintah yg mempermudah masuk nya tka ke indonesia,,, jdi soal tka ngak perlu di bantah karna ada uu yg mendukung \xf0\x9f\x98\x8",1,0
8463,USER USER Ngomong atau ngigau.,1,0
8465,"Lebih baik mempertahankan Perpres itu, krn resikonya terlalu berat bagi rezim ...; Kata Ahok : Mukidi jd Presiden atas dukungan investor ...; ; Lebih baik rakyat sengsara drpd menanggung ancaman 9 naga ...; ; Hiiiii ...",1,0
8470,"Jelaskan terus Islam yg SEBENARNYA, satu titik masyarakat akan sadar Islam BERBAHAYA USER tp pd satu titik",1,0
8473,Islam Nusantara 1 wacana soal Islam Arab dengan PKI yg juga numpang di PDIP. 2015 ini setelah Jokowi menang di pilpres 2014. Sadar ga sih lu dimanfaatkan USER sadar.',1,0
8474,RT USER PKI atau khilafah.sama-sama anti Pancasila ... Bubarkan dan tangkap DPR yg dukung..,1,0
8483,USER Pokonya Pulangin ke Solo..kalo gak mau Ceburin ke Habitat nya aja di Kolam Butek..; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,1,0
8484,"Dalam benak saya orang yang teriak ""bubarkan PKI"" itu bahkan lebih lucu dari anak kecil yang jatuh kesandung batu terus batunya disalahin.",1,0
8496,tu menteri perdagangan kan cina....sdh numpang cari makan dan hidup di Indonesia masih mau cari perkara sama pribumi. Usir dia dari NKRI...,1,0
8503,RT USER USER Umat Islam tu dibutuhkn kl pas pemilu aja..sesudah itu diinjak. Ayo kita blacklist partai politik dan rezim anti Islam.,1,0
8511,Alumni 212 PKS dan tim sukses anies Sandi rame-rame buang body tak mengenal asma Dewi,1,0
8528,Kita juga harus jujur.. di Era SBY jg sdh banyak perbaikan walaupun dari TNI tapi tdk otoriter,1,0
8529,RT USER: Korupsi e ktp terjadi pada jaman SBY pak tengku URL,1,0
8531,RT USER USER Karna mreka yakin bila melawan lg PS akan kmbali kalah lawan JKW.,1,0
8537,RT USER Ketauan busuknya si USER ..maunya melihat kesalahan orang ..kesalahan sendiri ga diliat ..BUBARKAN PANSUS ANGKET KPK,1,0
8544,tangkap ahok dan klompok nya yg melakukan pemalsuan e KTP karna merupakan penghiyanat bagi bangsa dan negara,1,0
8552,Saya percaya kpk. Saya ga percaya sby dan demokrat. Demokrat katakan tidak pada(hal) korupsi. URL,1,0
8564,tangkap ahok RakyatBersamaFPI indonesia akan hancur tanpa ulama.,1,0
8565,"kelihatan sekarang kan, NKRI mau dibuat seperti KOREAUTARA oleh rezim jokowi! Blokir Jokowi lengserkan jokowi",1,0
8572,"USER luar biasa kuasa orang tua ini anak, sekelas polri aja ga berani proses loh, pendemo aja sampe mati sama polisi, lah ini jelas menghina presiden tapi ade ayem aja -__-'",1,0
8576,"Agama =kebaikan tak perlu Toleransi, Pak Lukman. Muslim tak akan paham Toleransi slma nyembah2 Allah SWT benci kafir",1,0
8583,"Gue: ""Nape kalian mau baju #2019GantiPresiden ?""; A: ""kita mau naik gaji aja mesti demo berminggu2...nah presiden enak aja malah bikin perpres tenaga kerja asing""; B: ""kita bisa kapan saja di PHK, terus nganggur. Nah tenaga asing enak bener""; C: Ganti pres",1,0
8584,RT USER USER USER Nasib Indonesia menderita setelah dipimpin oleh Jokowi,1,0
8587,yg menolak sweeping pekerja china komunis itu antek komunis bro apalagi yg melegalkan dan membuka pintu untuk mereka bisa masuk,1,0
8601,USER pilih Anis sandi doong..jgn pilih si penista agama pemecah NKRI,1,0
8616,SELAMATKAN INDONESIA! Ayopenjarakan ahok! lengserkan jokowi!,1,0
8618,"USER USER USER Sya jadicuriga mungkin uang 1,6T itu dibuat biaya kampanye pilpres kok bisa budiono jdi wapres di detik2terahir ini mugkin sekenario mantan presiden ,wakilnya gk bisa kena hukim alias kebal hukum",1,0
8620,USER USER BUBARKAN KPK !!,1,0
8633,Penciuman Pak Jokowi memang tajam kalau soal pencarian uang..upss salah penghutangan uang?,1,0
8641,"Kelompok mana yg berhasil mengkapitalisasi Gatot, gua duga mrk-lah yg ketiban momenum. Entah bowo, kelompok cikeas atau jokowi.",1,0
8647,Yang pasti bukan rakyat cina ! Bukan rakyat Indonesia anak keturunan PKI ! Paham!! URL,1,0
8652,"Sejak si boneka menang pilpres 2014 berkat bantuan besar penguasa saat itu, dia dan dalangnya merajalela menjadi penguasa tanpa batas tanpa pengawasan.; ; Partai, DPR, Tentara, Polisi, Senator, Ormas, Kampus, Mahassiswa, Buruh, Cendikiawan, Media, Ulama, s",1,0
8664,"USER tapi gua penasaran sebenernya itu bener ga sih ahahah apa nyari kambing hitam aseng aja.. rusia juga misterius, diem aja ga nanggapin apa2.. ya tp kalo secepetnya bisa bikin hancur mrk gpp asal jangan drag us all juga ahahaha\npemerintah",1,0
8665,RT USER Masih mau memilih Agus-Sylvi???\nAnaknya SBY dan Keluarga Koruptor\n BlusukanAhok\n BerjamaahCoblosPecinya\u2026,1,0
8671,USER Dekrit ...bubarkan DPR...,1,0
8675,Jangan pernah takut dan bosan utk bicara akn kebenaran klo rezim ini dan pengikutnya adlh antek asing dan aseng. DaruratDemokrasi tipu,1,0
8678,USER USER USER USER USER USER Klo begitu Jokowi lah yg takut kalah 2019!! Takut ketahuan kedok nya jual aset ke aseng!!\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0
8680,"Agar Pancasila kembali berwibawa, kembali ke konsep Bung Karno sebelum diselewengkan Islam, Ketuhanan YME, sila ke-5",1,0
8684,Beginilah peran ISRAEL dalam Pembantaian Muslim Rohingya,1,0
8688,USER USER 2019 boomerang buat pak USER.. mulut USER,1,0
8689,RT USER USER dulu berharap coblos Jokowi Jk biasa ada perubahan Ahmadiyah bebas beraktifitas dan ibadah. Ternyata...,1,0
8692,"Pengusaha China : Kalau Reklamasi Pulau G Batal, Jokowi Kami Lengserkan! URL",1,0
8695,Rejim Jokowi otoriter ini maksa banget harus pake non tuney.,1,0
8702,Kita tunggu gerakan nya BEM RI untuk hentikan Pencalonan Jokowi Jadi presiden; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden,1,0
8705,"kita usir dan bantai aja semua orang hindu budha di Indonesia, biar mereka tau rasa.... URL",1,0
8708,"Bangsa dan Negara harus BERANI mengubur Islam USER Said menegaskan, negara tidak boleh kalah oleh aksi teroris",1,0
8713,Musuh-musuh Islam itu otomatis kafir!',1,0
8724,"cina emang udah terkenal dengan trik tipu dayanya, mending di usir suruh balik kehabitat aslinya",1,0
8731,Lengserkan USER presiden lemah,1,0
8733,Dan Rezim Otoriter (Jokowi) pro PKI anti pd Islam,1,0
8743,USER USER Bubarkan aja DPR..,1,0
8754,RT USER Hah...mangkrak..korupsi..komisi berjalan aman jaman sby..,1,0
8757,"Megawati : Ingat...!!!; Anda Itu Petugas Partai,; .; Santai aja Bu. ga usah marah marah gitu..; 2019 bisa diganti koq Bu; Tenang aja...; #2019GantiPresiden",1,0
8760,rt USER USER USER Tp kenapa jokowi tidak mau tes dna.?tes Dna lah yg bisa membuktikan nya bukan keturunan PKI,1,0
8763,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,1,0
8764,USER Ingat PDI ingat komunis ya.?,1,0
8765,Jokowi yg harus mundur dari kursi presiden,1,0
8772,"Janjimu indah, buat rakyat terenyuh. Sayang itu hanya janji, faktanya Bohong. ; ; Cukup sekali RI punya pemimpin PENIPU RAKYAT.; #2019GantiPresiden",1,0
8777,USER Pers harus punya program besar berkesinabungan Buang Islam dari Indonesia sebab tak ada manfaatnya,1,0
8782,USER USER Yg menurun itu perhatian pemerintah pada rakyatnya yg mengakibatkan banyak pengangguran krn banyaknya tka yg masuk jd ini sangat merugikan rakyat tolong jgn insfrastruktur sj yg diurusi tapi kebutuhan bahan pokok semua naik.',1,0
8785,"Maaf bapak dewan yg terhormat, apakah anda sadar selama ini anda suka menyerang pribadi presiden USER; ; Sumpah saya jadi tepuk jidat, terbuat dari apa ya hatinya; ;",1,0
8789,"Ini akan memukul mundur ketika pemilihan presiden 2019 (para pedagang kecil diperkampungan padang pariaman)berkata ""Jaman Jokowi ni ekonomi payah lah"" (1)",1,0
8790,JOKOWI Mendingan Anda Sadar Diri Aja Turun Jabatan Dari Pada di Lengserkan Oleh Rakyat MALU !! FPI Gak Akan Mati !!,1,0
8813,RT USER Usut terus Sandiaga juga korupsi Anies di Pameran Buku Jerman ! Batalkan pengangkatan Anies-Sandi !!!,1,0
8818,"Tidak salah rakyat sepenuhnya jika proksi Asing - Aseng menjadi penguasa Jakarta dan Negara. Kesalahan terbesar ada pada Presiden USER yg gelap mata karena ambisi politik, memungkinkan proksi Asing Aseng itu menjadi penguasa\n\n#ShameOnYouSBY'",1,0
8819,"Direktur Riset Median, Sudarto mengatakan, meski Jokowi masih menduduki posisi teratas, ? NAMUN MAYORITAS WARGA TAK INGIN DIA MEMIMPIN INDONESIA KEMBALI ?; ; Pinjem TOA donkz ?; ; #2019GantiPresiden MUTLAK !!!!; ;",1,0
8834,Dan apakah Bubarkan KPK sudah jadi keharusan..?? Melihat semua jejak rekamnya ketika berhadapan dengan penguasa KPK mandul. URL,1,0
8840,Bersihkan oknum brutal ini jika #2019GantiPresiden @ USER USER: USER Inilah potret polisi kita di rezim ini',1,0
8842,"tdak cukup polisi,dan tidak cukup pengadilan utuk menegakkan hukum bila tdak didukung oleh rakyat,jokowi lah yg bkin rakyat resah,lengserkan",1,0
8850,RT USER pernah bilang mencla mencle nah Boss nya sendiri begitu USER USER URL,1,0
8854,OpRohingya Kristen membunuh di Afghanistan Yahudi membunuh di Palestina Islam membunuh dimana? Malah dicap teroris. Mikir,1,0
8855,Sudah kebuka satu demi satu kebusukab kubu anies sandi yg menang dengan tanpa berkah URL,1,0
8856,RT USER: Dan kami tdk lupa apa yg dilakukan bapaknya Prabowo di era Sukarno. Melarikan diri URL,1,0
8862,RT USER: Prabowo lolos dari jerat hukum sementara seluruh anggota Tim Mawar dijatuhi hukuman pidana penjara...DKP? USER,1,0
8867,turunkan jokowi ! Ayo mahasiswa jgn cm nongkrong d Tv Jadi penonton acara Alay saja. Leluhurmu memanggilmu ! USER USER,1,0
8869,"Makin terbukti ucapan Ahok dulu "" Jokowi tidak bisa jadi presiden tanpa dukungan pengembang. "" Gak cuma adonan Politic_ID Politic_ID",1,0
8876,RT USER Sekalipun calon presidennya JKW dipasangan Pak SBY ga akan gw pilih. JKW udah tamat puncaknya 2019 nanti!,1,0
8885,Turunkan jokowi! jokowi kader PKI terselubung boneka sekjen PKC! kok ada wacana aneh dan bahayakan kedaulatan negara begini rezim saat ini?,1,0
8887,RT USER Apanya yang cerdas? Negara hancur begini. Kalau ini bener ini bukti kalau sby gak peduli sama nasib bangsa ini.,1,0
8909,USER serius ini rezim anti Islam?! Ga suka jokowi boleh tapi jangan ngajak2 umat Islam membenci jokowi! URL,1,0
8915,USER Ternyata sudah ciri khas orang Nusantara membenci ras Tionghoa \xf0\x9f\x98\x82',1,0
8918,Benarkah leluhur Ratna Sarumpaet dan Prabowo satu pergerakan dimasa hidupnya?,1,0
8926,Pak Lukman mau menjelaskan Indonesia Baru Tanpa Islam masih perlu bicara move on terlebih dulu,1,0
8929,Hidup the jack .... Hidup bobotoh.... Rezim jokowi akan musnah di 2019.,1,0
8931,Citra kebaikan dlm semua hal ditonjolkan oleh Rezim diktator JOKOWI skg luar biasa dibela media umum terus menerus membangun opini,1,0
8933,USER Nu bodong (SAS) yg dukung Jokowi klo NU garis lurus ( KH Hasyim Azhari) tdk akan dukung jolowi,1,0
8939,RT USER sekalian USER diperiksa kan obos ne,1,0
8942,"Sdh tua sadar pak USER nafsu amat menjabat. Dan satu lagi pak, selama 4 thn ini bapak lbh bnyak diam jadi ban serep tdk ada peran, ulama dikriminalisasi jg diam. Polisi tebang pilih diam, ekonomi hancur diam, TKA cina serbu RI diam. URL",1,0
8956,USER USER USER USER USER Ya Faktanya PKI URL,1,0
8959,Semakin bayak dia menangkap Korupsi semakin menunjukkan KPK gagal! Bubarkan dan serahkan kepolisian dan kejaksaan,1,0
8963,USER Bubarkan dpr..sarang kemiskinan rakyat,1,0
8964,Dan mulut USER terlalu besar untuk mengumbar..tapi kerja untuk negri ini sangat tidak memuaskan,1,0
8970,USER PSI ITU PARTAI PENGAGUM DIKTATOR..,1,0
8980,Ganyang PKI...ingat pengkhianatan PKI tahun 1948... URL,1,0
8984,USER film KAFIR 2019 mudah2an lebih bagus yaa dr film KAFIR versi meriam belina..',1,0
8985,RT USER Semua fitnah ingin bubarkan KPK. klu bubar KPK rakyat akan demo seluruh indonesia. Untuk bubarkan DPR. yg makan gaji buta,1,0
8987,Video Ahok Menghina Agama Kristen Agama Konyol #AhokPecahBelahBangsa,1,0
8992,"Gile beneer... Apa ini efec ngutang ma cina ? ""USER: BNN: 80 % Sabu yang Masuk Indonesia Produksi China URL",1,0
8995,"USER USER USER USER USER Iya,, mereka memang seneng ngejelekin ulama yg lurus..; ; User name nya aja sudah menghina ?",1,0
9000,"Siap, mari rapatkan barisan karena target berikut nya adalah lengserkan pak Jokowi , masih dgn isu PKI, pembela kafir, dan pri dan non pri",1,0
9001,Kejamnya jejak digital politikus USER USER tentang narkoba. URL,1,0
9014,Makin jelas rezim ini anti ISLAM..!! URL,1,0
9025,RT USER: Pak USER percayalah saya. anda agak susah bisa jadi presiden lagi. Percayalah fatwa Nabi Palsu...,1,0
